,recid,eqid,magnitude,region,station_longitude,station_latitude,epi_dist,epi_azimuth,vs30,scaled_deltaWT001,scaled_deltaWT003,scaled_deltaWT006,scaled_deltaWT010,scaled_deltaWT030,scaled_deltaWT060,scaled_deltaWT100,scaled_deltaWT300,scaled_deltaWT600,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca1_normalized,pca2_normalized,pca3_normalized,pca4_normalized,pca5_normalized,pca6_normalized,pca7_normalized,pca8_normalized,pca9_normalized
10,745,118,6.93,CALIFORNIA,-121.195,36.673,73.67723660325053,2.154156736118436,391.01,-0.8761447621493036,-0.9200802513866388,-0.9961761863102624,-1.129150214790668,-0.1733113310368971,-0.8756238218486514,-0.5875907983774399,0.1688565363207097,-0.0836025297454148,-1.9020360484390255,0.5385954361726562,0.09034679065490978,0.3285033123833314,0.6397731178761347,-0.27998984995176096,-0.16886291972229592,0.024859327154044236,-0.01670415519656693,-0.7886673986478058,0.41401425900079564,0.10332542925917802,0.6021129345749296,1.4364057324893607,-0.8098905251883768,-0.5964142847791246,0.14404276861827406,-0.31304047374415317
11,746,118,6.93,CALIFORNIA,-121.18,36.483,88.14288978904436,2.345526526114909,509.87,-1.0201470892392384,-1.0134341750513156,-0.2962489086060662,0.0722271270342806,-1.205070210040057,-0.3677413805953247,-1.2580821907789812,-1.0037511100253336,-0.516333584653807,-2.0712723327192606,-0.852134494365851,0.37356800740377016,-0.08616676243855753,-0.4456173777365158,0.7132092201410132,0.5968732512909952,0.3192530693290584,-0.05707352382570465,-0.8588401696579301,-0.6550293737372119,0.42723238360423965,-0.15793485252337214,-1.0004911709990514,2.063008319654142,2.1081225757433537,1.8498528021728102,-1.0695735717493045
12,747,118,6.93,CALIFORNIA,-122.308,37.512,64.47725783671518,-0.622295888640309,627.59,0.0958433511240227,-0.0676819194392173,-0.3581306892938216,-0.6336233922388999,0.1197092855498215,1.947505792353844,0.5786585147581258,1.6816180366329925,0.7393895592137982,1.078633971227009,2.0257184608465737,-0.8072692281969318,0.13404893530660753,0.41981405166861424,1.2213493776838031,-0.09588777693676108,-0.021063174362217264,-0.06458161965641578,0.44724885676005005,1.557154537868706,-0.92323633110304,0.24569797250605072,0.9425580624554037,3.5328398122333837,-0.33867020654889,-0.1220466641040861,-1.2102773576100438
13,748,118,6.93,CALIFORNIA,-122.24,37.87,97.31262365804744,-0.3287814985023232,512.27,-0.2331062940157547,-0.3235070077583305,-0.5902942749838264,-0.9416340152785052,0.2493913289442971,-0.1506258644966089,0.6195722601076012,0.1256382524464013,0.5359830000910945,-0.3702003113000571,0.9697215487468283,-0.3968836038265708,0.40128729313226885,-0.052452717066165264,-0.5901278373664817,-0.3474492539510513,-0.04621532128624814,-0.030376138456428163,-0.15350125289751235,0.7454176576290578,-0.45389734858369807,0.7355185185881872,-0.11776578504673808,-1.706986679036273,-1.2271711198233877,-0.26778612266548196,-0.5692572094201185
14,749,118,6.93,CALIFORNIA,-122.249,37.876,98.2020786638806,-0.334188965182216,623.52,1.0128040608076034,0.8622093460205325,0.5289258005914677,0.3820370184950303,1.2855398828463902,1.539365951762148,2.5459906485347994,0.6003686676648787,1.017230882098588,3.1072202553803585,1.2430570517433162,-1.2429616885479966,0.13514564482671204,-0.6419199140203611,-0.7021568048049622,-0.01147498110145014,-0.03342007115893497,-0.04441782116217346,1.2883895222951958,0.955528602006655,-1.4215175668218953,0.24770812875907455,-1.4412256760004132,-2.0310384233787717,-0.04052898444330123,-0.1936464147771422,-0.8324022146386394
15,750,118,6.93,CALIFORNIA,-121.807,37.452,46.14105667689712,0.1460691089712843,571.99,-0.932209846736009,-1.0267511352425591,-1.0306959822153532,-0.907088249193272,-0.8537861792899084,0.2767759168296188,0.4658302292625602,0.0902321441112186,0.210944802167852,-1.4108169470808019,1.2553083777946181,-0.6839814102586377,-0.1373274434435875,-0.3864366228043261,0.1841268411908652,0.2260403737678398,0.026764444220406886,-0.04952712492282945,-0.5849864583458363,0.9649461041543728,-0.7822377785417337,-0.2517071422190224,-0.867619730698705,0.5325999643881333,0.7983618195969874,0.155081616736742,-0.9281519757559961
16,753,118,6.93,CALIFORNIA,-121.551,37.124,30.92514725815239,1.265475976363006,295.01,-1.2357448530645252,-1.1280164703082358,-1.083837003795832,-0.8554778017282697,-1.4867351288767712,-1.339898240444543,-1.7722939960127908,-1.6303166816139725,-0.7497581591401086,-3.555885950569744,-1.113631951941737,0.46893246690224777,0.19366706336541814,-0.401626536920899,0.28623572587459034,0.0004363205807481596,-0.12811400030613404,0.048186207907196764,-1.4744259578180243,-0.8560405016780857,0.5362962877265962,0.3549718966528681,-0.9017238202632977,0.8279571648621837,0.0015410596211962013,-0.7423328551294193,0.9030228211902194
17,754,118,6.93,CALIFORNIA,-121.55,37.118,30.819175615131044,1.2869642386864288,561.43,0.7431989157175151,0.5681135903609784,0.4196250300935528,0.2747268434939446,0.3110497143069264,1.4252388544947432,0.3932309657205194,-0.7175230446968706,-0.3557762936444556,1.2580193844951355,-0.7330961911940415,-1.0191096166636655,0.21869364995244805,-0.6272245074639968,0.6283278989971719,-0.11683731713096213,-0.1119696415974045,-0.09514575756408995,0.5216299008804502,-0.5635255258201084,-1.16550834667869,0.4008430672751183,-1.4082318448608713,1.8174830701791602,-0.4126627980066475,-0.6487873576361926,-1.7830577285782416
18,755,118,6.93,CALIFORNIA,-121.932,37.709,74.29844800885554,-0.0583068848321814,318.31,-0.7585602509353124,-0.7728423704433993,-0.9689166534828252,-1.2335926098061392,-0.8303887402759231,-0.5350470211511905,-0.1499082561597971,-0.1329842281257212,0.8196031722233389,-1.7285701582812152,1.1170824461007078,0.23979430150084974,0.3259566515318616,-0.44867807945812166,-0.11964413916343372,-0.32900527158022297,-0.11187692585526275,-0.0042767193148827865,-0.7167408479091056,0.8586928705740503,0.2742416078853111,0.5974451659989578,-1.007362996925326,-0.34607916936802924,-1.1620280169310127,-0.6482501334341922,-0.08014689905879391
19,756,118,6.93,CALIFORNIA,-122.136,37.492,54.88761679494112,-0.420041336824091,238.06,-0.8267358724952079,-0.8005498247788133,-0.9347834652259128,-1.3401100973195157,-1.235280730441635,-0.5384922369625373,-0.1694169965194725,0.5369332388556785,0.6259536403214809,-1.8231136399952972,1.4588354327341,0.3487239044585455,-0.23355643710634974,-0.11063106577984187,0.15773766347996943,-0.4129307376116777,-0.09088396782812244,0.0066978431740438125,-0.7559427136380672,1.1213958198002585,0.39881933669060204,-0.42808503425643024,-0.24838664307295716,0.45626739376370173,-1.4584480177235006,-0.5266103248835183,0.12551942768692873
20,760,118,6.93,CALIFORNIA,-121.929,37.535,55.01101614801647,-0.0741359598840713,284.79,-0.1065043656471059,-0.0908929467908442,-0.0554119172370614,0.2035906685364006,-0.0791599451276387,-0.4250699947593436,-0.9459256463750968,-0.6981096583858838,-0.2566404500869363,-0.6499475568290696,-0.9857480900380505,0.45039150297722713,0.34342786249337043,-0.009442023431671793,0.14872119369027662,0.11342062942283956,-0.06100525255811473,0.0064720466758726196,-0.269496705555374,-0.7577371393242276,0.5150918482269228,0.6294681067306371,-0.021199041042199673,0.4301866145691075,0.40059525020453235,-0.3534836411410403,0.12128793905876942
21,761,118,6.93,CALIFORNIA,-121.919,37.53,54.39825753522067,-0.0586921790593447,367.57,-0.1965609414915673,-0.2304198991821705,-0.2212591524493426,0.050931379349469,-0.0378574090611659,-0.3754977197308958,-0.7699350393496478,-0.9692059627202672,0.0704120350930023,-0.7694754776256336,-0.7697326452866826,0.3431755555158771,0.6280020992139134,-0.33199872814346526,-0.0009976676550663309,0.1335543967336978,-0.06232200919296981,-0.018735516158053318,-0.31905821330795914,-0.591687692401704,0.3924739476399754,1.151063543723622,-0.7453968648566743,-0.002885824544226644,0.4717065779629457,-0.3611133436710282,-0.3511087382116533
22,762,118,6.93,CALIFORNIA,-121.568,36.973,29.01679658876268,1.8310512941915733,729.65,-0.266572319751557,-0.2963903193497267,-0.0245839710821986,0.2765909941564003,0.1869683739548173,-0.4923599111339251,-1.0809539866099271,-0.9172459046143732,-1.3252894359725949,-0.9566628923467223,-1.7367866138517476,-0.09575725244295857,0.1480356529264377,0.4842438078353985,0.09439440962123233,0.28627479699820507,0.12081419479937004,-0.030931763354343864,-0.39667430872783604,-1.3350548012178605,-0.1095131231737946,0.2713341937363549,1.087214454721605,0.27304253349240315,1.0111063967315141,0.7000354836417059,-0.5796697731936713
23,765,118,6.93,CALIFORNIA,-121.556,36.982,29.813979100407696,1.7893569634472282,270.84,-0.5017826082529258,-0.4751337869818672,-0.1890520091563567,-0.1083259746772953,-0.1976265923810186,-1.3750676645411706,-1.2114944675364645,-1.12981325326972,-1.7723104423001417,-1.9042962897060047,-2.016951786324403,0.05118825370637776,-0.21765142961629336,0.5954603552708447,-0.33639571725155704,0.017728324904020955,0.09304896124876832,-0.011167898901035297,-0.7896045936088623,-1.5504156611303703,0.0585416288603027,-0.3989327841168666,1.3369156094282633,-0.9730485021615004,0.06261544118360718,0.5391549784221177,-0.20928950441177668
24,766,118,6.93,CALIFORNIA,-121.536,36.987,31.44246718511703,1.759663837953861,349.85,0.4963267481320107,0.509702351515648,0.7554601936006174,1.1391885622839275,0.4000749697994016,-0.6952416343131966,-1.1800992401720842,-0.6920258225570857,-1.7145823810269163,0.1746487348709184,-2.622732613865754,0.39774408039420667,-0.35270623959651964,0.7645900223541788,0.04497633874445329,0.21063681723071326,-0.018928993222274697,-0.013724953765468723,0.07241700993039465,-2.0160748249243654,0.4548814356782584,-0.6464744219033467,1.7166421351988461,0.1300972539292813,0.7439573288404998,-0.10968054662128769,-0.257209417555097
25,767,118,6.93,CALIFORNIA,-121.522,37.001,32.41632001948349,1.705235332598077,221.78,-0.4301294113061253,-0.3692267199409354,-0.2800525094662783,-0.5181905761382998,-0.2208812858346527,-1.0420981488192271,-1.650952246120979,-1.6473628598471828,-2.481157100031362,-2.2735446330988056,-2.6781622366978692,-0.48533936756816426,-0.06512663565730253,0.6690413878365968,0.1090828125085962,-0.3342162530775889,0.0131014184219047,0.020674097234341524,-0.9427111189439669,-2.058683158902478,-0.5550600981711057,-0.11937045453244087,1.5021182633484542,0.31552978197900056,-1.1804329089455525,0.07591374338587434,0.3874382820509869
26,768,118,6.93,CALIFORNIA,-121.484,37.026,35.528690305213004,1.6146329523943168,663.31,-0.8385741281899167,-0.9504814342654818,-1.0906237483624763,-0.6146346367787414,-0.5075525122494297,-0.369859422855664,-0.2987606300072066,-1.1374643233543662,-1.4603259409850196,-2.1565485667120816,-0.8326155277248771,-1.0832257208739349,-0.11148911941559135,0.021538099788793983,-0.0839704368675147,0.2881175997631723,-0.15140220667444965,-0.04264639547236511,-0.8941994288500966,-0.6400252909552452,-1.2388349578613336,-0.2043481399851561,0.04835690831502131,-0.24289045201690604,1.017615071903449,-0.8772720552396754,-0.7992052088269276
27,769,118,6.93,CALIFORNIA,-121.434,37.033,39.947152484094566,1.5898298559551298,333.85,0.4615397851298378,0.4531087652416298,0.689675675452957,0.4264438786179719,-0.1801741831341696,-0.367690083248263,-2.0903746393230045,-2.0730013938244567,-1.202288298100643,-0.7137940258296567,-3.0769549628485966,0.5445360133693175,0.535925645655522,-0.3240463171931324,0.7523566885114655,-0.3685872892015298,-0.0390753708681447,-0.05171504893260362,-0.2959702461914021,-2.3652321266870344,0.6227605532040956,0.9822968324991044,-0.7275422717876657,2.17624515207433,-1.301829465162216,-0.22641500189266942,-0.969154274913075
